txn_id,policy_id,txn_date,gross_amount,fee_amount,fee_type,is_refund
T0002722,P000670,2025-04-30,2928.89,50.23,Initial,N
T0002723,P001490,2025-10-12,4994.53,61.27,Initial,N
T0002724,P000221,2025-12-03,1503.72,30.44,Ongoing,N
T0002725,P000273,2025-12-03,2001.08,33.61,Initial,N
T0002726,P001178,2024-06-24,9343.61,49.12,Ongoing,N
T0002727,P001273,2024-07-17,1500.01,69.01,Ongoing,N
T0002728,P000279,2025-12-02,8037.43,77.37,Ongoing,N
T0002729,P001464,2025-08-08,2861.44,53.37,Ongoing,N
T0002730,P000816,2025-06-01,1053.18,21.71,Initial,N
T0002731,P000276,2025-03-17,644.93,9.45,Initial,N
T0002732,P001005,2025-12-06,15847.53,302.73,Ongoing,N
T0002733,P000514,2025-12-08,1070.27,12.64,Ongoing,N
T0002734,P001112,2025-10-03,4668.07,127.31,Ongoing,N
T0002735,P000923,2025-12-29,6523.46,129.02,Ongoing,N
T0002736,P000642,2025-12-19,1718.9,46.73,Ongoing,N
T0002737,P000505,2025-12-19,3156.38,109.52,Initial,N
T0002738,P000590,2025-08-03,7208.81,123.9,Ongoing,N
T0002739,P000772,2024-11-13,6214.58,172.36,Ongoing,N
T0002740,P001265,2024-06-25,3400.03,120.24,Ongoing,N
T0002741,P000740,2025-12-17,5940.35,111.47,Ongoing,N
T0002742,P000675,2025-12-23,4528.8,121.87,Initial,N
T0002743,P001260,2024-08-25,2261.24,34.7,Ongoing,N
T0002744,P001014,2025-07-03,12840.92,410.55,Ongoing,N
T0002745,P000128,2025-10-02,5801.88,87.04,Initial,N
T0002746,P000503,2025-12-22,1125.94,30.43,Ongoing,N
T0002747,P001224,2025-12-01,7460.22,223.44,Initial,N
T0002748,P000902,2024-11-23,3003.66,24.66,Ongoing,N
T0002749,P000543,2025-03-21,3898.91,51.98,Ongoing,N
T0002750,P000492,2025-10-31,4947.1,63.96,Ongoing,N
T0002751,P001045,2025-05-04,2606.18,80.27,Ongoing,N
T0002752,P001258,2024-06-29,20794.22,171.48,Initial,N
T0002753,P000714,2025-12-21,1488.23,34.61,Initial,N
T0002754,P000791,2025-01-04,5142.78,140.22,Ongoing,N
T0002755,P000416,2025-12-03,6668.04,144.66,Ongoing,N
T0002756,P000148,2025-12-30,5079.51,166.34,Ongoing,N
T0002757,P000970,2025-09-26,4218.4,8.44,Ongoing,N
T0002758,P000029,2024-11-11,3635.09,94.8,Ongoing,N
T0002759,P001385,2024-11-26,2584.94,47.0,Ongoing,N
T0002760,P000308,2024-07-07,2548.52,12.61,Ongoing,N
T0002761,P000162,2025-12-08,12417.16,114.1,Ongoing,N
T0002762,P000869,2025-12-01,3451.63,123.05,Ongoing,N
T0002763,P000852,2025-12-05,27058.29,712.23,Ongoing,N
T0002764,P000061,2025-03-23,8392.99,235.16,Ongoing,N
T0002765,P000125,2025-06-24,581.67,17.21,Ongoing,N
T0002766,P001480,2025-12-08,-9962.74,-64.08,Ongoing,Y
T0002767,P001095,2025-01-13,4710.14,105.78,Ongoing,N
T0002768,P000838,2025-07-08,1616.53,50.09,Initial,N
T0002769,P000466,2024-10-10,13952.36,222.87,Ongoing,N
T0002770,P000243,2025-09-01,3467.77,116.6,Ongoing,N
T0002771,P001245,2025-12-01,-3239.76,-44.95,Ongoing,Y
T0002772,P000473,2025-06-30,6635.25,140.98,Ongoing,N
T0002773,P000959,2024-09-05,12262.05,293.99,Ongoing,N
T0002774,P000533,2025-04-26,5381.55,148.24,Ongoing,N
T0002775,P000494,2025-08-01,5081.98,87.02,Ongoing,N
T0002776,P000899,2025-07-28,2814.41,84.77,Initial,N
T0002777,P000082,2025-12-02,12095.7,293.69,Ongoing,N
T0002778,P000856,2025-12-28,5423.2,19.59,Initial,N
T0002779,P000879,2025-06-06,4103.7,157.44,Initial,N
T0002780,P000923,2025-05-27,3715.97,38.73,Initial,N
T0002781,P000012,2025-05-03,11175.29,437.96,Ongoing,N
T0002782,P001287,2025-09-12,3984.4,73.41,Initial,N
T0002783,P000449,2024-02-20,11198.31,185.45,Ongoing,N
T0002784,P001216,2025-05-25,3370.24,80.86,Ongoing,N
T0002785,P000762,2025-08-25,8759.06,113.99,Ongoing,N
T0002786,P001138,2024-08-15,5800.37,11.6,Initial,N
T0002787,P000026,2025-02-04,2297.08,43.43,Initial,N
T0002788,P000508,2025-03-19,4584.42,108.88,Ongoing,N
T0002789,P000062,2025-03-01,851.94,30.14,Ongoing,N
T0002790,P000229,2025-12-07,-2710.17,-21.92,Initial,Y
T0002791,P000607,2025-12-05,1390.97,35.89,Ongoing,N
T0002792,P001059,2025-12-16,24294.37,460.65,Initial,N
T0002793,P001480,2025-12-18,1404.13,28.55,Ongoing,N
T0002794,P000891,2025-12-11,38895.45,1155.99,Initial,N
T0002795,P000761,2024-05-08,7416.21,110.4,Ongoing,N
T0002796,P000595,2024-09-21,3245.12,70.34,Ongoing,N
T0002797,P001049,2025-10-27,9368.31,289.47,Ongoing,N
T0002798,P001056,2025-04-19,2934.78,88.91,Ongoing,N
T0002799,P001036,2025-12-31,1591.39,12.41,Initial,N
T0002800,P001343,2025-12-27,5235.7,72.62,Ongoing,N
T0002801,P000001,2024-12-10,8604.65,159.73,Ongoing,N
T0002802,P001459,2025-07-25,13666.85,384.58,Initial,N
T0002803,P001160,2025-01-04,7318.67,127.99,Initial,N
T0002804,P001220,2024-07-15,3218.03,67.02,Ongoing,N
T0002805,P000133,2025-12-20,14898.58,484.25,Initial,N
T0002806,P000086,2025-04-29,12461.27,207.02,Ongoing,N
T0002807,P001500,2025-06-13,6094.94,211.69,Ongoing,N
T0002808,P001348,2025-12-26,12947.04,51.08,Ongoing,N
T0002809,P001204,2025-02-15,28221.75,453.59,Initial,N
T0002810,P000516,2025-12-13,3181.58,20.2,Ongoing,N
T0002811,P000175,2025-12-12,-2392.89,-50.65,Initial,Y
T0002812,P000763,2025-08-05,-3108.35,-85.51,Initial,Y
T0002813,P001045,2025-07-05,1669.5,30.7,Ongoing,N
T0002814,P000997,2025-03-13,7887.01,120.32,Ongoing,N
T0002815,P001129,2024-05-28,1355.71,8.68,Initial,N
T0002816,P000578,2025-02-08,13521.16,497.76,Initial,N
T0002817,P001467,2025-09-15,2870.54,56.77,Ongoing,N
T0002818,P000049,2025-12-17,14573.59,225.58,Ongoing,N
T0002819,P000528,2025-12-02,635.47,22.64,Ongoing,N
T0002820,P000145,2025-12-13,3611.4,59.51,Ongoing,N
T0002821,P001364,2025-12-27,1746.89,19.03,Ongoing,N
T0002822,P000762,2025-12-20,14511.31,187.16,Ongoing,N
T0002823,P001378,2025-12-20,18830.25,215.18,Ongoing,N
T0002824,P001099,2025-07-23,753.51,7.04,Ongoing,N
T0002825,P000929,2025-12-23,9825.04,128.37,Initial,N
T0002826,P000794,2025-12-27,11555.88,510.19,Ongoing,N
T0002827,P000319,2025-12-19,6377.6,54.22,Ongoing,N
T0002828,P001111,2025-12-14,7867.78,39.96,Initial,N
T0002829,P000698,2024-09-19,7426.75,169.18,Ongoing,N
T0002830,P000847,2025-07-01,9853.74,189.59,Ongoing,N
T0002831,P000783,2025-06-27,2050.88,54.55,Ongoing,N
T0002832,P000042,2025-06-20,12840.96,185.67,Ongoing,N
T0002833,P001117,2024-10-26,5810.82,65.75,Ongoing,N
T0002834,P000529,2025-09-10,5538.43,203.47,Ongoing,N
T0002835,P001289,2025-12-01,7733.37,30.03,Initial,N
T0002836,P000292,2025-09-11,1778.25,41.98,Initial,N
T0002837,P000969,2025-12-20,1418.35,38.16,Initial,N
T0002838,P001488,2024-12-10,4461.21,125.88,Ongoing,N
T0002839,P000097,2025-04-01,16895.98,286.66,Initial,N
T0002840,P001119,2024-11-06,1903.97,14.31,Initial,N
T0002841,P001350,2025-12-30,5654.03,197.86,Ongoing,N
T0002842,P000074,2024-10-26,2770.14,43.06,Ongoing,N
T0002843,P001360,2024-06-01,2487.96,87.82,Ongoing,N
T0002844,P001092,2024-04-29,7336.36,173.73,Ongoing,N
T0002845,P000758,2025-12-20,9022.71,136.79,Ongoing,N
T0002846,P001101,2024-12-05,2617.46,62.65,Ongoing,N
T0002847,P000208,2025-04-06,14910.19,469.79,Ongoing,N
T0002848,P001245,2025-02-09,6891.22,143.48,Ongoing,N
T0002849,P001286,2025-03-28,4050.75,51.14,Ongoing,N
T0002850,P000410,2025-12-29,6489.98,13.79,Initial,N
T0002851,P000331,2023-12-19,25061.25,394.9,Ongoing,N
T0002852,P000344,2025-12-07,8980.62,252.14,Ongoing,N
T0002853,P000989,2025-03-15,2810.29,27.81,Ongoing,N
T0002854,P000771,2025-12-16,4841.76,129.82,Ongoing,N
T0002855,P000074,2025-06-08,5458.97,110.72,Ongoing,N
T0002856,P000254,2025-12-02,8368.96,229.77,Ongoing,N
T0002857,P000959,2025-03-04,5952.93,11.91,Ongoing,N
T0002858,P000820,2024-08-10,22387.52,129.77,Ongoing,N
T0002859,P000986,2025-05-23,4099.63,63.03,Initial,N
T0002860,P000332,2025-07-13,1231.61,47.62,Ongoing,N
T0002861,P001422,2025-08-15,5834.96,72.69,Ongoing,N
T0002862,P001369,2025-12-14,3453.35,64.69,Ongoing,N
T0002863,P000747,2025-12-02,1475.53,61.25,Ongoing,N
T0002864,P000836,2025-08-21,2799.46,67.99,Initial,N
T0002865,P000455,2025-12-02,3689.66,105.51,Ongoing,N
T0002866,P001139,2025-12-15,12232.4,166.08,Initial,N
T0002867,P000313,2024-10-02,1500.27,47.69,Ongoing,N
T0002868,P001018,2025-12-12,6501.76,216.6,Ongoing,N
T0002869,P000228,2025-12-26,29038.69,726.43,Ongoing,N
T0002870,P000834,2024-10-25,4273.17,81.79,Initial,N
T0002871,P000858,2025-12-16,4173.91,106.83,Ongoing,N
T0002872,P001269,2025-12-05,8741.36,32.72,Ongoing,N
T0002873,P000818,2025-11-30,7463.24,230.51,Ongoing,N
T0002874,P001018,2025-12-25,15276.18,175.81,Ongoing,N
T0002875,P000528,2024-11-14,4299.75,74.02,Ongoing,N
T0002876,P000950,2025-12-31,8619.26,285.95,Ongoing,N
T0002877,P000427,2024-06-21,8729.65,270.41,Ongoing,N
T0002878,P000042,2024-12-28,3757.67,14.24,Ongoing,N
T0002879,P000465,2024-04-30,4486.44,47.23,Ongoing,N
T0002880,P000278,2025-12-25,4870.93,128.6,Ongoing,N
T0002881,P000836,2024-11-14,1825.92,4.76,Initial,N
T0002882,P000019,2024-10-07,3601.33,123.14,Ongoing,N
T0002883,P000066,2025-12-30,16267.62,344.54,Initial,N
T0002884,P000167,2025-09-09,-11273.08,-384.74,Initial,Y
T0002885,P001020,2025-10-18,3090.39,38.79,Ongoing,N
T0002886,P000403,2025-12-01,4853.26,65.22,Ongoing,N
T0002887,P000409,2025-12-21,10690.51,324.37,Initial,N
T0002888,P000112,2025-12-27,7007.42,119.38,Ongoing,N
T0002889,P001298,2024-07-23,-9320.1,-70.75,Ongoing,Y
T0002890,P001431,2025-12-28,7534.91,193.0,Ongoing,N
T0002891,P001397,2025-12-31,5839.08,23.8,Ongoing,N
T0002892,P000597,2025-10-29,4303.94,148.15,Initial,N
T0002893,P000651,2025-10-31,1889.21,41.26,Initial,N
T0002894,P001063,2024-11-12,8550.87,94.94,Initial,N
T0002895,P000105,2024-11-17,4115.84,129.45,Initial,N
T0002896,P000324,2024-12-22,1315.13,41.59,Ongoing,N
T0002897,P000992,2025-12-03,3176.3,63.64,Ongoing,N
T0002898,P001438,2024-08-24,9718.94,415.52,Ongoing,N
T0002899,P000429,2024-10-31,1061.11,45.12,Ongoing,N
T0002900,P000635,2025-12-15,2156.8,50.11,Ongoing,N
T0002901,P000730,2025-12-02,5484.64,168.13,Ongoing,N
T0002902,P000889,2025-12-06,15132.12,500.69,Ongoing,N
T0002903,P001085,2025-12-03,10937.81,94.62,Ongoing,N
T0002904,P001331,2025-09-16,16338.96,373.63,Initial,N
T0002905,P001378,2025-12-24,5803.55,76.5,Initial,N
T0002906,P000393,2024-11-06,4157.44,48.94,Ongoing,N
T0002907,P000204,2025-12-28,9649.35,204.72,Ongoing,N
T0002908,P000258,2024-07-10,2393.49,52.58,Ongoing,N
T0002909,P000486,2025-12-14,2248.67,8.72,Ongoing,N
T0002910,P000446,2025-12-16,1950.67,45.72,Ongoing,N
T0002911,P001204,2025-01-25,11744.12,205.41,Initial,N
T0002912,P001024,2025-08-09,2520.81,85.66,Ongoing,N
T0002913,P000342,2025-04-23,10943.3,346.1,Ongoing,N
T0002914,P000133,2025-12-29,5534.52,63.31,Ongoing,N
T0002915,P000443,2025-12-23,11865.52,393.07,Ongoing,N
T0002916,P000253,2025-12-07,2029.8,51.47,Ongoing,N
T0002917,P000265,2024-10-13,2979.73,53.09,Ongoing,N
T0002918,P000093,2025-12-30,7067.0,105.14,Ongoing,N
T0002919,P001435,2025-12-19,3481.55,29.68,Ongoing,N
T0002920,P000138,2025-01-20,668.69,5.23,Ongoing,N
T0002921,P001232,2025-11-14,1639.58,3.28,Initial,N
T0002922,P001002,2025-04-01,2017.06,40.76,Ongoing,N
T0002923,P000307,2025-12-15,2140.26,4.28,Initial,N
T0002924,P000266,2025-07-12,8479.67,96.12,Ongoing,N
T0002925,P000646,2024-11-11,6435.85,170.99,Initial,N
T0002926,P000318,2025-11-07,5595.85,195.48,Ongoing,N
T0002927,P001137,2025-01-02,24512.42,208.74,Ongoing,N
T0002928,P000901,2024-09-07,12583.98,328.39,Ongoing,N
T0002929,P001402,2024-08-13,9334.34,157.78,Ongoing,N
T0002930,P000454,2024-04-01,1485.92,22.05,Ongoing,N
T0002931,P000191,2025-12-10,5154.53,111.06,Initial,N
T0002932,P001464,2025-12-17,6241.38,83.96,Ongoing,N
T0002933,P001211,2025-12-28,3525.64,67.55,Ongoing,N
T0002934,P000831,2025-05-23,19246.87,398.59,Ongoing,N
T0002935,P001391,2025-12-07,5120.27,161.83,Ongoing,N
T0002936,P001113,2025-12-21,1839.63,62.13,Initial,N
T0002937,P000187,2024-02-25,2212.99,31.01,Ongoing,N
T0002938,P000819,2025-11-16,30511.96,527.88,Ongoing,N
T0002939,P001021,2025-08-05,3511.86,98.48,Initial,N
T0002940,P000132,2025-12-30,931.85,16.95,Ongoing,N
T0002941,P000872,2025-09-10,3042.77,82.59,Ongoing,N
T0002942,P000635,2025-12-23,1139.91,33.08,Initial,N
T0002943,P001400,2025-09-30,10237.87,309.1,Ongoing,N
T0002944,P000691,2025-12-30,1028.77,21.48,Ongoing,N
T0002945,P000692,2025-07-28,1600.76,13.39,Ongoing,N
T0002946,P001123,2024-02-09,4930.48,90.33,Ongoing,N
T0002947,P001058,2024-11-13,11938.27,178.2,Ongoing,N
T0002948,P000582,2025-12-08,4649.21,129.12,Ongoing,N
T0002949,P000171,2024-11-11,1797.02,63.35,Ongoing,N
T0002950,P001390,2025-03-27,5687.64,202.12,Ongoing,N
T0002951,P000784,2024-04-30,3380.44,97.54,Ongoing,N
T0002952,P001083,2025-09-23,12163.1,129.56,Ongoing,N
T0002953,P000181,2025-07-13,9738.38,331.41,Ongoing,N
T0002954,P000019,2024-07-09,3197.97,77.6,Initial,N
T0002955,P001250,2024-07-31,9171.15,107.78,Ongoing,N
T0002956,P001497,2025-05-04,6105.71,174.74,Ongoing,N
T0002957,P001119,2024-10-18,14668.35,260.94,Ongoing,N
T0002958,P000881,2024-04-12,-8863.93,-17.73,Ongoing,Y
T0002959,P001321,2025-12-16,7612.88,77.63,Ongoing,N
T0002960,P000175,2025-12-01,14219.47,275.1,Ongoing,N
T0002961,P001246,2025-02-26,4975.71,94.3,Initial,N
T0002962,P000054,2025-12-05,2647.89,24.76,Ongoing,N
T0002963,P000695,2024-03-24,5771.41,158.78,Ongoing,N
T0002964,P000863,2025-12-29,3698.45,93.19,Ongoing,N
T0002965,P001427,2025-04-14,7969.34,44.97,Ongoing,N
T0002966,P001342,2025-12-31,5164.46,239.29,Initial,N
T0002967,P000349,2025-12-02,6784.19,53.28,Ongoing,N
T0002968,P000443,2025-12-28,1875.65,28.93,Ongoing,N
T0002969,P000833,2025-12-23,7380.74,175.32,Ongoing,N
T0002970,P000580,2024-03-19,1757.81,27.17,Ongoing,N
T0002971,P000282,2025-03-11,10608.47,366.45,Ongoing,N
T0002972,P000360,2024-11-04,10621.16,193.81,Initial,N
T0002973,P000915,2025-12-18,6492.24,70.0,Initial,N
T0002974,P000823,2025-09-04,6298.52,164.68,Initial,N
T0002975,P000892,2025-12-20,4109.58,8.22,Ongoing,N
T0002976,P000953,2024-10-26,3033.33,76.86,Initial,N
T0002977,P000641,2025-03-21,4856.22,159.77,Ongoing,N
T0002978,P001032,2025-04-12,24008.13,48.02,Ongoing,N
T0002979,P000563,2024-12-12,5904.41,94.23,Ongoing,N
T0002980,P000491,2024-08-10,1674.72,5.93,Ongoing,N
T0002981,P000341,2025-06-24,1253.02,25.22,Ongoing,N
T0002982,P000472,2025-12-20,1555.48,66.01,Ongoing,N
T0002983,P000249,2025-06-23,3633.39,81.0,Ongoing,N
T0002984,P000235,2025-12-28,13529.66,241.02,Ongoing,N
T0002985,P001107,2025-12-18,2167.25,4.33,Ongoing,N
T0002986,P001117,2024-09-14,15327.4,137.01,Ongoing,N
T0002987,P001418,2025-08-20,5673.48,105.92,Ongoing,N
T0002988,P000824,2025-12-11,7235.5,151.45,Ongoing,N
T0002989,P001292,2025-09-04,7078.6,165.86,Ongoing,N
T0002990,P001441,2025-02-21,7883.54,218.22,Ongoing,N
T0002991,P000632,2024-10-18,3536.55,38.7,Ongoing,N
T0002992,P000529,2025-12-28,759.35,15.49,Ongoing,N
T0002993,P001277,2025-03-21,3069.64,46.16,Ongoing,N
T0002994,P000122,2025-12-13,2415.58,25.65,Ongoing,N
T0002995,P000892,2025-12-04,6300.91,71.08,Ongoing,N
T0002996,P000010,2025-07-20,5856.99,148.82,Initial,N
T0002997,P001340,2025-12-26,3952.47,7.9,Initial,N
T0002998,P000838,2025-06-28,20018.66,40.04,Ongoing,N
T0002999,P001297,2025-09-12,2943.68,147.18,Initial,N
T0003000,P001330,2025-06-12,828.33,11.06,Ongoing,N
T0003001,P001234,2025-12-31,5407.63,187.58,Initial,N
T0003002,P000753,2024-08-27,12725.41,246.28,Initial,N
T0003003,P000886,2025-02-19,6184.05,88.95,Ongoing,N
T0003004,P000464,2025-03-29,3694.83,98.18,Ongoing,N
T0003005,P000712,2025-11-02,5957.21,123.95,Ongoing,N
T0003006,P000728,2025-07-14,21399.55,389.67,Initial,N
T0003007,P000717,2025-12-30,2440.35,47.73,Ongoing,N
T0003008,P001440,2025-11-13,5037.67,120.6,Ongoing,N
T0003009,P001240,2025-12-05,8399.72,110.19,Ongoing,N
T0003010,P000080,2025-10-22,6021.61,91.42,Initial,N
T0003011,P000480,2025-12-24,4030.74,41.21,Ongoing,N
T0003012,P000902,2025-08-14,3494.48,27.7,Ongoing,N
T0003013,P000891,2025-12-05,3912.16,150.62,Ongoing,N
T0003014,P000018,2025-12-27,7522.29,82.27,Ongoing,N
T0003015,P001189,2025-02-15,7179.74,215.29,Ongoing,N
T0003016,P000202,2025-12-19,26259.28,431.75,Ongoing,N
T0003017,P000741,2025-11-30,1437.37,36.52,Initial,N
T0003018,P001370,2024-08-25,20056.84,400.75,Ongoing,N
T0003019,P001390,2025-05-25,4173.12,8.71,Initial,N
T0003020,P001472,2025-04-09,4571.2,92.75,Ongoing,N
T0003021,P000319,2025-12-05,9769.17,254.56,Ongoing,N
T0003022,P000217,2025-03-27,9719.86,101.57,Ongoing,N
T0003023,P001058,2024-07-15,12398.05,535.81,Ongoing,N
T0003024,P000266,2025-05-28,14762.15,415.14,Ongoing,N
T0003025,P000724,2025-12-04,4760.63,134.3,Ongoing,N
T0003026,P000775,2025-02-07,14914.73,436.58,Ongoing,N
T0003027,P001104,2025-06-19,2971.06,5.94,Initial,N
T0003028,P000413,2025-01-20,3849.75,104.13,Ongoing,N
T0003029,P001276,2024-06-12,4248.78,181.68,Ongoing,N
T0003030,P001036,2025-12-26,3225.03,88.99,Initial,N
T0003031,P000401,2025-04-23,5155.84,89.57,Ongoing,N
T0003032,P000724,2025-12-08,10068.23,89.07,Initial,N
T0003033,P000282,2025-11-25,8275.68,65.22,Initial,N
T0003034,P001136,2025-05-17,3009.27,20.1,Ongoing,N
T0003035,P000723,2025-07-11,2817.44,45.07,Ongoing,N
T0003036,P001402,2024-06-17,2479.28,23.1,Ongoing,N
T0003037,P000751,2025-07-19,5276.58,97.51,Ongoing,N
T0003038,P000268,2025-06-12,1387.59,30.58,Initial,N
T0003039,P000298,2025-12-22,2410.33,6.75,Ongoing,N
T0003040,P001341,2025-08-17,3404.81,42.05,Ongoing,N
T0003041,P000570,2025-02-06,11433.43,162.46,Ongoing,N
T0003042,P000509,2025-12-06,4421.63,61.58,Initial,N
T0003043,P000546,2024-03-11,10989.41,221.76,Initial,N
T0003044,P000775,2025-07-26,5710.49,121.34,Ongoing,N
T0003045,P000365,2025-12-19,3362.91,52.99,Ongoing,N
T0003046,P000547,2025-12-11,3475.48,46.14,Ongoing,N
T0003047,P000271,2025-12-26,1933.63,38.27,Initial,N
T0003048,P001498,2024-12-20,33608.88,1156.92,Ongoing,N
T0003049,P000739,2025-12-13,11949.09,65.07,Ongoing,N
T0003050,P000537,2025-08-20,7966.34,249.48,Ongoing,N
T0003051,P001258,2025-11-05,1732.55,6.35,Initial,N
T0003052,P000059,2024-10-11,3424.46,80.88,Initial,N
T0003053,P001275,2025-01-15,2252.36,68.69,Ongoing,N
T0003054,P000086,2024-12-06,5442.83,36.82,Initial,N
T0003055,P000763,2024-09-06,2340.58,55.02,Ongoing,N
T0003056,P000390,2025-12-23,2874.88,27.42,Ongoing,N
T0003057,P001204,2025-03-18,2390.07,75.77,Ongoing,N
T0003058,P000719,2025-11-12,4056.99,16.22,Ongoing,N
T0003059,P000856,2025-08-30,5203.78,57.63,Ongoing,N
T0003060,P000149,2024-08-31,4143.89,88.32,Initial,N
T0003061,P000583,2025-10-12,16752.88,454.25,Initial,N
T0003062,P000121,2025-04-15,9403.95,196.8,Ongoing,N
T0003063,P000765,2025-11-15,2626.94,65.55,Initial,N
T0003064,P000605,2025-12-18,6377.2,92.52,Initial,N
T0003065,P000256,2025-04-03,2805.88,25.5,Ongoing,N
T0003066,P000766,2025-10-18,3582.8,124.13,Ongoing,N
T0003067,P000864,2025-04-08,7210.96,180.18,Ongoing,N
T0003068,P000800,2024-08-10,8370.93,126.59,Ongoing,N
T0003069,P001333,2025-12-26,3071.91,10.64,Initial,N
T0003070,P000059,2025-12-18,2030.64,65.45,Initial,N
T0003071,P001022,2025-12-12,5271.99,172.1,Ongoing,N
T0003072,P001093,2025-12-12,6958.35,124.04,Initial,N
T0003073,P001470,2025-05-31,2949.44,39.5,Initial,N
T0003074,P000388,2025-01-12,9445.03,164.41,Ongoing,N
T0003075,P001110,2025-05-12,8196.27,146.65,Ongoing,N
T0003076,P000786,2024-09-02,2915.23,80.74,Initial,N
T0003077,P001251,2025-12-24,12138.41,104.65,Ongoing,N
T0003078,P000593,2024-11-01,12438.87,176.18,Ongoing,N
T0003079,P001208,2025-02-04,25697.13,466.75,Ongoing,N
T0003080,P001346,2024-11-18,19329.89,436.54,Initial,N
T0003081,P000909,2025-12-18,2387.28,68.43,Ongoing,N
T0003082,P001342,2025-12-24,10300.89,238.05,Ongoing,N
T0003083,P000566,2025-12-20,9933.85,372.73,Initial,N
T0003084,P000399,2025-12-10,3719.01,37.5,Ongoing,N
T0003085,P000899,2025-12-09,7072.29,244.82,Ongoing,N
T0003086,P001317,2025-01-21,1094.33,11.45,Ongoing,N
T0003087,P000293,2025-01-12,1070.3,17.18,Ongoing,N
T0003088,P000485,2025-01-09,1246.74,29.76,Ongoing,N
T0003089,P001471,2024-08-17,6710.34,213.25,Ongoing,N
T0003090,P000803,2025-12-14,6968.86,111.94,Ongoing,N
T0003091,P001436,2024-12-13,3947.72,94.45,Initial,N
T0003092,P000890,2025-09-13,19475.94,328.05,Initial,N
T0003093,P000244,2025-12-21,10825.51,21.65,Ongoing,N
T0003094,P001444,2025-12-25,1368.33,26.84,Ongoing,N
T0003095,P000960,2025-12-16,4283.05,32.49,Initial,N
T0003096,P001178,2024-12-02,2317.52,75.82,Ongoing,N
T0003097,P000816,2024-12-30,6844.47,224.39,Initial,N
T0003098,P001448,2025-04-30,4796.0,55.83,Ongoing,N
T0003099,P000273,2025-12-13,2425.07,24.5,Ongoing,N
T0003100,P000520,2024-10-11,19064.4,261.38,Initial,N
T0003101,P001152,2024-12-29,5145.7,130.31,Ongoing,N
T0003102,P001397,2025-12-27,3523.35,89.36,Ongoing,N
T0003103,P000568,2025-12-30,4013.78,200.69,Initial,N
T0003104,P000638,2025-12-12,17942.62,303.47,Ongoing,N
T0003105,P000159,2024-04-01,10188.55,213.08,Ongoing,N
T0003106,P000652,2024-10-24,4316.15,169.7,Ongoing,N
T0003107,P000176,2025-04-29,2222.37,50.81,Initial,N
T0003108,P000620,2025-12-05,2517.56,22.96,Ongoing,N
T0003109,P000211,2025-12-19,3341.87,78.27,Ongoing,N
T0003110,P000447,2024-06-13,7374.13,199.46,Ongoing,N
T0003111,P000586,2025-12-22,9002.21,149.28,Ongoing,N
T0003112,P000167,2025-12-16,2750.58,76.89,Ongoing,N
T0003113,P000460,2025-09-30,9326.44,252.4,Initial,N
T0003114,P000916,2025-09-03,2375.84,36.62,Initial,N
T0003115,P001381,2024-05-18,3012.67,107.0,Initial,N
T0003116,P001328,2025-10-18,1541.3,18.75,Ongoing,N
T0003117,P001257,2025-12-04,1505.01,36.68,Initial,N
T0003118,P001351,2025-11-25,2355.38,32.93,Ongoing,N
T0003119,P001206,2024-12-24,4814.63,14.79,Ongoing,N
T0003120,P001358,2025-09-20,2219.01,52.33,Ongoing,N
T0003121,P001053,2025-05-16,16292.62,640.19,Ongoing,N
T0003122,P000714,2025-12-28,2330.88,45.36,Ongoing,N
T0003123,P001117,2024-05-15,5693.94,28.84,Ongoing,N
T0003124,P000841,2025-12-29,14131.96,314.02,Ongoing,N
T0003125,P000868,2025-12-23,5292.31,62.52,Initial,N
T0003126,P000688,2025-06-27,-3673.38,-112.18,Initial,Y
T0003127,P000330,2025-05-16,5528.14,97.92,Initial,N
T0003128,P001208,2024-07-10,3135.71,7.13,Ongoing,N
T0003129,P000095,2025-11-27,2206.92,55.36,Ongoing,N
T0003130,P000785,2025-08-14,8023.78,1604.76,Initial,N
T0003131,P000649,2025-12-13,3082.54,52.41,Initial,N
T0003132,P000353,2025-11-26,10398.35,99.95,Ongoing,N
T0003133,P000930,2024-12-28,9292.94,352.12,Initial,N
T0003134,P000941,2025-09-01,5614.19,86.91,Ongoing,N
T0003135,P000984,2025-12-07,10686.2,309.59,Initial,N
T0003136,P001289,2025-08-30,3180.37,48.87,Ongoing,N
T0003137,P001043,2025-04-09,9200.58,246.65,Ongoing,N
T0003138,P000646,2025-04-12,9162.35,188.14,Ongoing,N
T0003139,P000626,2025-09-01,3861.7,78.32,Initial,N
T0003140,P000139,2025-12-25,3485.0,40.9,Initial,N
T0003141,P000716,2025-02-09,6394.69,161.67,Ongoing,N
T0003142,P000762,2025-12-25,23732.38,808.12,Ongoing,N
T0003143,P000255,2025-12-25,4081.47,39.41,Ongoing,N
T0003144,P001109,2025-10-25,-3426.8,-40.02,Ongoing,Y
T0003145,P001482,2025-12-07,12615.93,623.8,Initial,N
T0003146,P000676,2025-10-07,5190.09,51.82,Ongoing,N
T0003147,P000092,2025-12-28,9826.29,142.03,Ongoing,N
T0003148,P001093,2025-12-02,15989.78,541.05,Ongoing,N
T0003149,P000037,2025-10-05,1068.9,36.49,Ongoing,N
T0003150,P000140,2025-12-25,4769.21,9.54,Initial,N
